"","Family","Genus","Species","Museum_number","Date","Year","Country","Location","Latitude","Longitude","Reference","Holotype","Checked"
"6514","Pteropodidae","Epomophorus","pusillus","","",NA,"Cameroon","Adamawa (Banyo E)",6.733,11.967,"Hutterer & Joger 1982","",""
"6515","Pteropodidae","Epomophorus","pusillus","","",NA,"Cameroon","Adamawa (Banyo N)",6.833,11.817,"Hutterer & Joger 1982","",""
"6516","Pteropodidae","Epomophorus","pusillus","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6517","Pteropodidae","Myonycteris","angolensis","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6518","Pteropodidae","Myonycteris","torquata","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6519","Vespertilionidae","Laephotis","cf. capensis","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6520","Vespertilionidae","Neoromicia","guineensis","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6521","Vespertilionidae","Pipistrellus","nanulus","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6522","Vespertilionidae","Scotoecus","hirundo","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6523","Vespertilionidae","Scotophilus","nigritellus","","",NA,"Cameroon","Adamawa (S Minim)",6.817,12.833,"Hutterer & Joger 1982","",""
"6524","Vespertilionidae","Nycticeinops","macrocephalus","FMNH195086","17-Feb-07",2007,"DRC","Kabogo forest, 4km SW Talama",-4.983,29.083,"Hutterer & Kerbis Peterhans 2019","Holotype",""
"6525","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Cameroon","Mambilla Plateau (Jauro Masali)",6.333,11.417,"Hutterer et al. 1992","",""
"6526","Miniopteridae","Miniopterus","villiersi","","",NA,"Cameroon","Mambilla Plateau (Jauro Masali)",6.333,11.417,"Hutterer et al. 1992","",""
"6527","Molossidae","Mops","ansorgei","","",NA,"Cameroon","Mambilla Plateau (Jauro Masali)",6.333,11.417,"Hutterer et al. 1992","",""
"6528","Molossidae","Mops","ansorgei","","",NA,"Cameroon","Mambilla Plateau (Leinde Fadali)",6.967,11.6,"Hutterer et al. 1992","",""
"6529","Molossidae","Mops","major","","",NA,"Cameroon","Mambilla Plateau (Yelwa)",7.067,11.083,"Hutterer et al. 1992","",""
"6530","Molossidae","Tadarida","aegyptiaca","","",NA,"Cameroon","Mambilla Plateau (Jauro Masali)",6.333,11.417,"Hutterer et al. 1992","",""
"6531","Pteropodidae","Epomophorus","pusillus","","",NA,"Cameroon","Mambilla Plateau (Jauro Masali)",6.333,11.417,"Hutterer et al. 1992","",""
"6532","Pteropodidae","Epomops","franqueti","","",NA,"Cameroon","Mambilla Plateau (Leinde Fadali)",6.967,11.6,"Hutterer et al. 1992","",""
"6533","Pteropodidae","Myonycteris","angolensis","","",NA,"Cameroon","Mambilla Plateau (Leinde Fadali)",6.967,11.6,"Hutterer et al. 1992","",""
"6534","Rhinolophidae","Rhinolophus","alticolus","","",NA,"Cameroon","Gotel mountains",7.017,11.683,"Hutterer et al. 1992","",""
"6535","Vespertilionidae","Laephotis","cf. capensis","","",NA,"Cameroon","Gotel mountains",7.017,11.683,"Hutterer et al. 1992","",""
"6536","Vespertilionidae","Pipistrellus","cf. hesperidus","","",NA,"Cameroon","Gotel mountains",7.017,11.683,"Hutterer et al. 1992","",""
"6537","Hipposideridae","Hipposideros","curtus","","",2023,"Equatorial Guinea","Bioko",3.33,8.479,"I. Tanshi Unpublished","",""
"6538","Hipposideridae","Hipposideros","jonesi","","",2014,"Nigeria","Ososo",7.41,6.244,"I. Tanshi Unpublished","",""
"6539","Pteropodidae","Nanonycteris","veldkampii","","",2023,"Nigeria","Afi",6.302,8.981,"I. Tanshi Unpublished","",""
"6540","Vespertilionidae","Mimetillus","moloneyi","","",2024,"Nigeria","Afi",6.302,8.981,"I. Tanshi Unpublished","",""
"6541","Vespertilionidae","Cnephaeus","platyops","EBD_MAM","02-Aug-67",1967,"Equatorial Guinea","Bioko Island, Malabo",3.75,8.8,"Ibanez & Juste 1985","",""
"6542","Hipposideridae","Doryrhina","cyclops","","",NA,"Equatorial Guinea","Ayamiken",2.1,10.017,"Jones 1971","",""
"6543","Hipposideridae","Doryrhina","cyclops","","",NA,"Equatorial Guinea","Benito River (15 mi from mouth)",1.5,9.8,"Jones 1971","",""
"6544","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Equatorial Guinea","Aninzok",1.6,10.067,"Jones 1971","",""
"6545","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Equatorial Guinea","Benito River (15 mi from mouth)",1.5,9.8,"Jones 1971","",""
"6546","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Equatorial Guinea","Ebebiyin",2.15,11.317,"Jones 1971","",""
"6547","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6548","Hipposideridae","Hipposideros","cf. ruber","","",NA,"Equatorial Guinea","Ikunde (Bata)",1.85,9.767,"Jones 1971","",""
"6549","Miniopteridae","Miniopterus","inflatus","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6550","Molossidae","Mops","leonis","","",NA,"Equatorial Guinea","Moka",1.65,10.3,"Jones 1971","",""
"6551","Molossidae","Mops","spurrelli","","",NA,"Equatorial Guinea","Moka",1.65,10.3,"Jones 1971","",""
"6552","Molossidae","Mops","thersites","","",NA,"Equatorial Guinea","Akassi",1.683,11.2,"Jones 1971","",""
"6553","Molossidae","Mops","thersites","","",NA,"Equatorial Guinea","Moka",1.65,10.3,"Jones 1971","",""
"6554","Molossidae","Mops","thersites","","",NA,"Equatorial Guinea","Mokula",1.05,11.167,"Jones 1971","",""
"6555","Nycteridae","Nycteris","arge","","",NA,"Equatorial Guinea","Benito River  ",1.517,9.867,"Jones 1971","",""
"6556","Nycteridae","Nycteris","hispida","","",NA,"Equatorial Guinea","Ikunde (Bata)",1.85,9.767,"Jones 1971","",""
"6557","Pteropodidae","Eidolon","helvum","","",NA,"Equatorial Guinea","Ikunde (Bata)",1.85,9.767,"Jones 1971","",""
"6558","Pteropodidae","Epomophorus","pusillus","","",NA,"Equatorial Guinea","Bata",1.85,9.767,"Jones 1971","",""
"6559","Pteropodidae","Epomophorus","pusillus","","",NA,"Equatorial Guinea","Ikunde (Bata)",1.85,9.767,"Jones 1971","",""
"6560","Pteropodidae","Megaloglossus","woermanni","","",NA,"Equatorial Guinea","Aninzok",1.6,10.067,"Jones 1971","",""
"6561","Pteropodidae","Megaloglossus","woermanni","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6562","Pteropodidae","Megaloglossus","woermanni","","",NA,"Equatorial Guinea","Evuenam",1.45,9.9,"Jones 1971","",""
"6563","Pteropodidae","Megaloglossus","woermanni","","",NA,"Equatorial Guinea","Mokula",1.05,11.167,"Jones 1971","",""
"6564","Pteropodidae","Myonycteris","torquata","","",NA,"Equatorial Guinea","Ikunde (Bata)",1.85,9.767,"Jones 1971","",""
"6565","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Akassi",1.683,11.2,"Jones 1971","",""
"6566","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Bata",1.85,9.767,"Jones 1971","",""
"6567","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Benito River (15 mi from mouth)",1.5,9.8,"Jones 1971","",""
"6568","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6569","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Evuenam",1.45,9.9,"Jones 1971","",""
"6570","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Ikunde (Bata)",1.85,9.767,"Jones 1971","",""
"6571","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Moka",1.65,10.3,"Jones 1971","",""
"6572","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Mokula",1.05,11.167,"Jones 1971","",""
"6573","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Equatorial Guinea","Mount Bong",1.617,10.3,"Jones 1971","",""
"6574","Rhinolophidae","Rhinolophus","alcyone","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6575","Rhinolophidae","Rhinolophus","alcyone","","",NA,"Equatorial Guinea","Moka",1.65,10.3,"Jones 1971","",""
"6576","Rhinolophidae","Rhinolophus","landeri","","",NA,"Equatorial Guinea","Bolondo",1.3,9.7,"Jones 1971","",""
"6577","Rhinolophidae","Rhinolophus","landeri","","",NA,"Equatorial Guinea","Ikunde (Bata)",1.85,9.767,"Jones 1971","",""
"6578","Rhinolophidae","Rhinolophus","landeri","","",NA,"Equatorial Guinea","Moka",1.65,10.3,"Jones 1971","",""
"6579","Vespertilionidae","Afronycteris","nana","","",NA,"Equatorial Guinea","Akassi",1.683,11.2,"Jones 1971","",""
"6580","Vespertilionidae","Afronycteris","nana","","",NA,"Equatorial Guinea","Aninzok",1.6,10.067,"Jones 1971","",""
"6581","Vespertilionidae","Afronycteris","nana","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6582","Vespertilionidae","Glauconycteris","argentata","","",NA,"Equatorial Guinea","Benito River",1.517,9.867,"Jones 1971","",""
"6583","Vespertilionidae","Glauconycteris","poensis","","",NA,"Equatorial Guinea","Dipikar Island",2.167,10.05,"Jones 1971","",""
"6584","Vespertilionidae","Myotis","bocagii","","",NA,"Equatorial Guinea","Aninzok",1.6,10.067,"Jones 1971","",""
"6585","Vespertilionidae","Myotis","bocagii","","",NA,"Equatorial Guinea","Benito River (15 mi from mouth)",1.5,9.8,"Jones 1971","",""
"6586","Vespertilionidae","Myotis","bocagii","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6587","Vespertilionidae","Pipistrellus","nanulus","","",NA,"Equatorial Guinea","Engong",1.617,10.317,"Jones 1971","",""
"6588","Emballonuridae","Taphozous","mauritianus","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo",3.75,8.8,"Juste & Ibanez 1994","",""
"6589","Hipposideridae","Doryrhina","cyclops","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Borabuope river, Mallo plantation, Malabo",3.719865,8.861009,"Juste & Ibanez 1994","",""
"6590","Hipposideridae","Doryrhina","cyclops","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Eola river, Baney",3.707263,8.908727,"Juste & Ibanez 1994","",""
"6591","Hipposideridae","Doryrhina","cyclops","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Luba",3.458355,8.557084,"Juste & Ibanez 1994","",""
"6592","Hipposideridae","Doryrhina","cyclops","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo-Riaba road, km 2",3.734843,8.830976,"Juste & Ibanez 1994","",""
"6593","Hipposideridae","Macronycteris","gigas","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Basupu, Malabo-Luba road, km 14",3.690118,8.663154,"Juste & Ibanez 1994","",""
"6594","Hipposideridae","Macronycteris","gigas","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Borabuope river, Mallo plantation, Malabo",3.719865,8.861009,"Juste & Ibanez 1994","",""
"6595","Hipposideridae","Macronycteris","gigas","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Bosao river, Malabo-Luba road, km 20",3.641115,8.639512,"Juste & Ibanez 1994","",""
"6596","Hipposideridae","Macronycteris","gigas","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Eola river, Baney",3.707263,8.908727,"Juste & Ibanez 1994","",""
"6597","Hipposideridae","Macronycteris","gigas","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Ericorico river, Malabo-Riaba road, km 3",3.728316,8.8395,"Juste & Ibanez 1994","",""
"6598","Hipposideridae","Macronycteris","gigas","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Grande river, Riaba",3.367199,8.728729,"Juste & Ibanez 1994","",""
"6599","Hipposideridae","Macronycteris","gigas","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Timbabe river, Malabo-Luba road, km 3",3.721813,8.757163,"Juste & Ibanez 1994","",""
"6600","Molossidae","Mops","spurrelli","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Apu river, Malabo-Luba road, km 21",3.632947,8.635329,"Juste & Ibanez 1994","",""
"6601","Molossidae","Mops","spurrelli","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Ericorico river, Malabo-Riaba road, km 3",3.728316,8.8395,"Juste & Ibanez 1994","",""
"6602","Molossidae","Mops","spurrelli","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Grande river, Riaba",3.367199,8.728729,"Juste & Ibanez 1994","",""
"6603","Molossidae","Mops","spurrelli","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Timbabe river, Malabo-Luba road, km 3",3.721813,8.757163,"Juste & Ibanez 1994","",""
"6604","Molossidae","Mops","thersites","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Apu river, Malabo-Luba road, km 21",3.632947,8.635329,"Juste & Ibanez 1994","",""
"6605","Molossidae","Mops","thersites","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Ericorico river, Malabo-Riaba road, km 3",3.728316,8.8395,"Juste & Ibanez 1994","",""
"6606","Molossidae","Mops","thersites","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Grande river, Riaba",3.367199,8.728729,"Juste & Ibanez 1994","",""
"6607","Molossidae","Mops","thersites","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Lopesi  river, Malabo",3.75,8.8,"Juste & Ibanez 1994","",""
"6608","Nycteridae","Nycteris","arge","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Bantabare Riaba",3.431876,8.797151,"Juste & Ibanez 1994","",""
"6609","Nycteridae","Nycteris","arge","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Elgorriaga, Malabo-Luba, km 19",3.648739,8.644059,"Juste & Ibanez 1994","",""
"6610","Nycteridae","Nycteris","arge","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo-Luba, km 13",3.702461,8.667883,"Juste & Ibanez 1994","",""
"6611","Nycteridae","Nycteris","arge","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo-Luba, km 3",3.721813,8.757163,"Juste & Ibanez 1994","",""
"6612","Nycteridae","Nycteris","arge","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo-Riaba road, km 10",3.696684,8.898689,"Juste & Ibanez 1994","",""
"6613","Nycteridae","Nycteris","arge","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo-Riaba road, km 3",3.728316,8.8395,"Juste & Ibanez 1994","",""
"6614","Nycteridae","Nycteris","arge","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo-Riaba road, km 61",3.393438,8.748937,"Juste & Ibanez 1994","",""
"6615","Pteropodidae","Myonycteris","torquata","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Eola river, Baney",3.707263,8.908727,"Juste & Ibanez 1994","",""
"6616","Vespertilionidae","Glauconycteris","beatrix","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Basupu, Malabo-Luba road, km 14",3.690118,8.663154,"Juste & Ibanez 1994","",""
"6617","Vespertilionidae","Glauconycteris","beatrix","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Borabuope river, Mallo plantation, Malabo",3.719865,8.861009,"Juste & Ibanez 1994","",""
"6618","Vespertilionidae","Glauconycteris","beatrix","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Matadero river, Malabo",3.75,8.8,"Juste & Ibanez 1994","",""
"6619","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Apu river, Malabo-Luba road, km 21",3.632947,8.635329,"Juste & Ibanez 1994","",""
"6620","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Basile peak road",3.693273,8.869795,"Juste & Ibanez 1994","",""
"6621","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Borabuope river, Mallo plantation, Malabo",3.719865,8.861009,"Juste & Ibanez 1994","",""
"6622","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Bosao river, Malabo-Luba road, km 20",3.641115,8.639512,"Juste & Ibanez 1994","",""
"6623","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Ela Nguema, Malabo",3.75,8.8,"Juste & Ibanez 1994","",""
"6624","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Ericorico river, Malabo-Riaba road, km 3",3.728316,8.8395,"Juste & Ibanez 1994","",""
"6625","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Malabo-Luba road, km 5",3.721482,8.73333,"Juste & Ibanez 1994","",""
"6626","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Matadero river, Malabo",3.75,8.8,"Juste & Ibanez 1994","",""
"6627","Vespertilionidae","Glauconycteris","poensis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Oprocage farm, Moka, Luba",3.350101,8.661429,"Juste & Ibanez 1994","",""
"6628","Vespertilionidae","Pipistrellus","cf. hesperidus","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Lake Biaso, Moka",3.354063,8.628638,"Juste & Ibanez 1994","",""
"6629","Vespertilionidae","Pseudoromicia","tenuipinnis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Borabuope river, Mallo plantation, Malabo",3.719865,8.861009,"Juste & Ibanez 1994","",""
"6630","Vespertilionidae","Pseudoromicia","tenuipinnis","EBD_MAM","",1988,"Equatorial Guinea","Bioko Island, Bosao river, Malabo-Luba, km 18",3.656362,8.643513,"Juste & Ibanez 1994","",""
"6631","Hipposideridae","Doryrhina","cyclops","","",NA,"Burkina Faso","Comoe River",9.95,-0.463,"Kangoye et al. 2015","",""
"6632","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Burkina Faso","Banfora",10.63,-4.767,"Kangoye et al. 2015","",""
"6633","Pteropodidae","Rousettus","aegyptiacus","","",NA,"Burkina Faso","Gobnangou",11.711,1.606,"Kangoye et al. 2015","",""
"6634","Vespertilionidae","Laephotis","angolensis","AMNH87244","",NA,"Angola","Dande (=Dando), 35 km E",-11.17,17.17,"Kearney & Seamark 2005","",""
"6635","Vespertilionidae","Laephotis","angolensis","FMHM84120","",NA,"Angola","Huila",-15.13,13.63,"Kearney & Seamark 2005","",""
"6636","Vespertilionidae","Laephotis","angolensis","MHNC32-4-816","",1932,"Angola","Tshiumbe (=Tyihumbwe) R",-11.03,20.07,"Kearney & Seamark 2005","Holotype",""
"6637","Vespertilionidae","Laephotis","angolensis","BMNH57.438","",NA,"DRC","Lubumbashi, 68km E",-11.12,28.13,"Kearney & Seamark 2005","",""
"6638","Vespertilionidae","Laephotis","angolensis","RMCA26.402","",NA,"DRC","Lubumbashi, 68km E",-11.12,28.13,"Kearney & Seamark 2005","",""
"6639","Vespertilionidae","Laephotis","angolensis","SMF16869","",NA,"DRC","Lubumbashi, 68km E",-11.12,28.13,"Kearney & Seamark 2005","",""
"6640","Vespertilionidae","Laephotis","angolensis","DCHC2992","",NA,"Malawi","Namadzi, Kapalasa Farm",-15.52,35.18,"Kearney & Seamark 2005","",""
"6641","Vespertilionidae","Laephotis","angolensis","DCHC3040","",NA,"Malawi","Namadzi, Kapina Estates",-15.52,35.18,"Kearney & Seamark 2005","",""
"6642","Vespertilionidae","Laephotis","angolensis","DCHC2937","",NA,"Malawi","Nkhotakota GR",-13.07,33.93,"Kearney & Seamark 2005","",""
"6643","Vespertilionidae","Laephotis","angolensis","DCHC2855","",NA,"Malawi","Thondwe",-15.45,35.25,"Kearney & Seamark 2005","",""
"6644","Vespertilionidae","Laephotis","angolensis","DCHC2673","",NA,"Malawi","Viphya Plateau",-12.38,33.7,"Kearney & Seamark 2005","",""
"6645","Vespertilionidae","Laephotis","angolensis","DCHC2269","",NA,"Malawi","Zomba",-15.38,35.32,"Kearney & Seamark 2005","",""
"6646","Vespertilionidae","Laephotis","angolensis","DCHC3012","",NA,"Malawi","Zomba Plateau",-15.33,35.32,"Kearney & Seamark 2005","",""
"6647","Vespertilionidae","Laephotis","angolensis","HZM1.2533","",NA,"Zambia","Ndola",-12.97,28.63,"Kearney & Seamark 2005","",""
"6648","Vespertilionidae","Laephotis","angolensis","BMNH55.1134","",NA,"Zambia","Solwezi",-12.18,26.42,"Kearney & Seamark 2005","",""
"6649","Vespertilionidae","Laephotis","angolensis","FMNH152728","",NA,"Zimbabwe","Hwange NP",-18.75,26.75,"Kearney & Seamark 2005","",""
"6650","Cistugidae","Cistugo","lesueuri","MYO001J","",NA,"South Africa","Jonkershoek",-33.88,18.88,"Kearney & van Schalkwyk 2009","",""
"6651","Cistugidae","Cistugo","lesueuri","MYO002J","",NA,"South Africa","Mazelsfontein",-29.13,23.67,"Kearney & van Schalkwyk 2009","",""
"6652","Cistugidae","Cistugo","lesueuri","KM26055","",NA,"South Africa","Rocherspan",-32.67,18.38,"Kearney & van Schalkwyk 2009","",""
"6653","Cistugidae","Cistugo","seabrae","MYO003J","",NA,"South Africa","Goebag",-29.67,18.13,"Kearney & van Schalkwyk 2009","",""
"6654","Cistugidae","Cistugo","seabrae","MYO049J","",NA,"South Africa","Steyerskraal",-28.67,19.38,"Kearney & van Schalkwyk 2009","",""
"6655","Vespertilionidae","Laephotis","angolensis","","",NA,"Tanzania","Ugano Plantation",-11.1,34.917,"Kearney et al. 2005","",""
"6656","Vespertilionidae","Cnephaeus","hottentotus","CM89000","30/09/1985",1985,"Kenya","Hell's Gate (Njorowa Gorge)",-0.917,36.317,"Kearney et al. 2008","",""
"6657","Vespertilionidae","Cnephaeus","hottentotus","","",NA,"Kenya","Hell's Gate (Njorowa Gorge)",-0.9,36.317,"Kearney et al. 2008","",""
"6658","Rhinolophidae","Rhinolophus","willardi","FMNH195082","14-Feb-07",2007,"DRC","Misotschi-Kabogo Highlands, near Talama village",-4.99,29.08,"Kerbis Peterhans et al. 2013","",""
"6659","Emballonuridae","Taphozous","nudiventris","","",NA,"Burkina Faso","Bal-y-ata",14.283,-0.1,"Koch-Weser 1984","",""
"6660","Emballonuridae","Taphozous","nudiventris","","",NA,"Burkina Faso","Bossey-Dogabe",14.533,-0.3,"Koch-Weser 1984","",""
"6661","Emballonuridae","Taphozous","nudiventris","","",NA,"Burkina Faso","Gorom-Gorom",14.433,-0.25,"Koch-Weser 1984","",""
