,Family,Genus,Species,Museum_number,Date,Year,Country,Location,Latitude,Longitude,Reference,Holotype,Checked
203,Pteropodidae,Eidolon,helvum,,,NA,Kenya,Ndurugu River,-1.1167,37.1667,Aggundey & Schlitter 1984,,
204,Pteropodidae,Eidolon,helvum,,,NA,Kenya,Ruiru,-1.15,36.9667,Aggundey & Schlitter 1984,,
205,Pteropodidae,Eidolon,helvum,,,NA,Kenya,Sabatia,-0.0333,35.75,Aggundey & Schlitter 1984,,
206,Pteropodidae,Eidolon,helvum,AMNH,,1983,Liberia,Ganta,7.2333,-8.9833,Koopman 1989,,
207,Pteropodidae,Eidolon,helvum,AMNH,,1932,Liberia,Monrovia,6.3167,-10.7667,Koopman 1989,,
208,Pteropodidae,Eidolon,helvum,,,NA,Liberia,Robertsport,6.8333,-11.289,Koopman et al. 1995,,
209,Pteropodidae,Eidolon,helvum,,,NA,Liberia,Buluma,7,-11.2167,Kuhn 1965,,
210,Pteropodidae,Eidolon,helvum,,,NA,Liberia,Deaple,6.8833,-8.4833,Kuhn 1965,,
211,Pteropodidae,Eidolon,helvum,,,NA,Liberia,Du River,6.3833,-10.3667,Kuhn 1965,,
212,Pteropodidae,Eidolon,helvum,,,NA,Liberia,Gaple,7.1333,-8.4667,Kuhn 1965,,
213,Pteropodidae,Eidolon,helvum,,,NA,Liberia,Harbel,6.2667,-10.35,Kuhn 1965,,
214,Pteropodidae,Eidolon,helvum,,16-Dec-10,2010,Liberia,Mount Nimba,7.4833,-8.5667,Monadjem et al. 2016,,
215,Pteropodidae,Eidolon,helvum,IRSNB,,1965,Liberia,Mount Nimba,7.4833,-8.5667,Verschuren 1976,,
216,Pteropodidae,Eidolon,helvum,ZMA21.694,20-Mar-82,1982,Malawi,Lisanthu,-13,33.17,Bergmans 1990,,
217,Pteropodidae,Eidolon,helvum,BMNH97.10.1.17,,NA,Malawi,Mount Malosa,-15.25,35.32,Bergmans 1990,,
218,Pteropodidae,Eidolon,helvum,HZM,,NA,Malawi,"Mugesse, Misuku",-9.62,33.62,Bergmans 1990,,
219,Pteropodidae,Eidolon,helvum,BMNH96.10.28.5,,NA,Malawi,Zomba,-15.38,35.32,Bergmans 1990,,
220,Pteropodidae,Eidolon,helvum,MHNG,,2007,Malawi,Mount Mulanje,-15.95,35.65,Curran et al. 2012,,
221,Pteropodidae,Eidolon,helvum,NMMB,,1984,Malawi,Blantyre,-15.78,35,Happold et al. 1987,,
222,Pteropodidae,Eidolon,helvum,,,1994,Mali,Bamako,12.65,-7.9667,Meinig 2000,,
223,Pteropodidae,Eidolon,helvum,,,NA,Mauritania,,14.7998,-12.2902,Brito et al. 2022,,
224,Pteropodidae,Eidolon,helvum,,,NA,Mauritania,,16.3033,-16.4014,Brito et al. 2022,,
225,Pteropodidae,Eidolon,helvum,,,NA,Mauritania,,18.083,-15.983,Brito et al. 2022,,
226,Pteropodidae,Eidolon,helvum,,,NA,Mauritania,,18.1156,-16.0157,Brito et al. 2022,,
227,Pteropodidae,Eidolon,helvum,,,2018,Mozambique,Maputo Botanical Garden,-25.9716,32.5739,A. Monadjem Unpublished,,Yes
228,Pteropodidae,Eidolon,helvum,NMZB63733,28-Nov-69,1969,Mozambique,Chiniziwa District,-18.88,35.13,Monadjem et al. 2020,,Yes
229,Pteropodidae,Eidolon,helvum,NMZB83936,25-Jul-99,1999,Mozambique,Marromeu Town,-18.25,35.94,Monadjem et al. 2020,,Yes
230,Pteropodidae,Eidolon,helvum,,,NA,Mozambique,Zandamela,-24.77,34.32,Monadjem et al. 2020,,Yes
231,Pteropodidae,Eidolon,helvum,,,NA,Mozambique,"Bela Vista, near",-26.38,32.63,Smithers & Lobao Tello 1976,,
232,Pteropodidae,Eidolon,helvum,,,NA,Mozambique,Manica,-18.93,32.88,Smithers & Lobao Tello 1976,,
233,Pteropodidae,Eidolon,helvum,ZMB90649,,NA,Namibia,"Anas-Sud, Bethanien",-26.48,17.15,Bergmans 1990,,
234,Pteropodidae,Eidolon,helvum,SMM3505,11-Feb-63,1963,Namibia,Ariemsvlei,-28.13,19.88,Monadjem et al. 2020,,Yes
235,Pteropodidae,Eidolon,helvum,SMM7488,,NA,Namibia,Arnhem Cave,-22.7,18.1,Monadjem et al. 2020,,Yes
236,Pteropodidae,Eidolon,helvum,SMM3515,03-Sep-66,1966,Namibia,"Eliem 163, Maltahohe",-24.38,17.63,Monadjem et al. 2020,,Yes
237,Pteropodidae,Eidolon,helvum,SMM15260,29-Jun-99,1999,Namibia,"Etosha NP, Okaukuejo",-19.13,15.88,Monadjem et al. 2020,,Yes
238,Pteropodidae,Eidolon,helvum,SMM6867,29-May-75,1975,Namibia,"Gobabeb, Namib Desert",-23.55,15.05,Monadjem et al. 2020,,Yes
239,Pteropodidae,Eidolon,helvum,SMM6848,03-May-75,1975,Namibia,Kleepfortella,-22.88,17.88,Monadjem et al. 2020,,Yes
240,Pteropodidae,Eidolon,helvum,SMM6814,23-Jun-64,1964,Namibia,Maltahohe,-24.88,17,Monadjem et al. 2020,,Yes
241,Pteropodidae,Eidolon,helvum,SMM2726,03-Apr-64,1964,Namibia,"Outjo, SW of",-20.3,15.83,Monadjem et al. 2020,,Yes
242,Pteropodidae,Eidolon,helvum,SMM9983,16-May-80,1980,Namibia,"Sonnleiten 78, Windhoek",-22.38,17.38,Monadjem et al. 2020,,Yes
243,Pteropodidae,Eidolon,helvum,,,NA,Niger,Massif de l'Air,18.5833,8.8,Fairon 1980,,
244,Pteropodidae,Eidolon,helvum,,,NA,Niger,Maradi,13.5,7.1,Kock 1978,,
245,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Abuja,9.1667,7.1833,Happold 1987,,
246,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Baissa,7.2333,10.6333,Happold 1987,,
247,Pteropodidae,Eidolon,helvum,USNM,,NA,Nigeria,Bichi,12.2333,8.2333,Happold 1987,,
248,Pteropodidae,Eidolon,helvum,USNM,,NA,Nigeria,Dada,11.5667,4.4833,Happold 1987,,
249,Pteropodidae,Eidolon,helvum,USNM,,NA,Nigeria,Fanisau,12.0833,8.5333,Happold 1987,,
250,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Futuk,9.8333,10.9167,Happold 1987,,
251,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Gombe,10.2833,11.1667,Happold 1987,,
252,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Ibadan,7.3833,3.9,Happold 1987,,
253,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Idanre,7.1,5.1,Happold 1987,,
254,Pteropodidae,Eidolon,helvum,ZMA,,NA,Nigeria,Ife,7.4667,4.5667,Happold 1987,,
255,Pteropodidae,Eidolon,helvum,ZMA,,NA,Nigeria,Ikang,4.8,8.5333,Happold 1987,,
256,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Ila,7.6667,4.6667,Happold 1987,,
257,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Ilobi,6.75,3.0333,Happold 1987,,
258,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Jalingo,8.8833,11.3667,Happold 1987,,
259,Pteropodidae,Eidolon,helvum,ZMA,,NA,Nigeria,Jos,9.9167,8.9,Happold 1987,,
260,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Kabwir,9.4,9.5667,Happold 1987,,
261,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Kainji Lake NP,9.8667,4.0667,Happold 1987,,
262,Pteropodidae,Eidolon,helvum,USNM,,NA,Nigeria,Karaduwa,12.3167,7.6833,Happold 1987,,
263,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Kassa,8.8333,11.65,Happold 1987,,
264,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Kontagora,10.4,5.4833,Happold 1987,,
265,Pteropodidae,Eidolon,helvum,ZMA,,NA,Nigeria,Lagos,6.45,3.3833,Happold 1987,,
266,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Maiduguri,11.85,13.15,Happold 1987,,
267,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,New Bussa,9.8833,4.5167,Happold 1987,,
268,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Nsukka,6.8667,7.3833,Happold 1987,,
269,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Ntene,6.25,9.2,Happold 1987,,
270,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Oban,5.3167,8.5667,Happold 1987,,
271,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Obubra,6.0833,8.3167,Happold 1987,,
272,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Okitipupa,6.5,4.8,Happold 1987,,
273,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Onitsha,6.1667,6.7833,Happold 1987,,
274,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Oshogbo,7.7667,4.5667,Happold 1987,,
275,Pteropodidae,Eidolon,helvum,USNM,,NA,Nigeria,Oyo,7.85,3.9333,Happold 1987,,
276,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Pandam GR,8.6667,9,Happold 1987,,
277,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Panyam,9.4167,9.2167,Happold 1987,,
278,Pteropodidae,Eidolon,helvum,USNM,,NA,Nigeria,Sokoto,13.0667,5.25,Happold 1987,,
279,Pteropodidae,Eidolon,helvum,USNM,,NA,Nigeria,Tangaza,13.3667,4.9333,Happold 1987,,
280,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Wukari,7.85,9.7833,Happold 1987,,
281,Pteropodidae,Eidolon,helvum,,,NA,Nigeria,Yakoko,8.9167,11.7,Happold 1987,,
282,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Yola,9.2,12.4833,Happold 1987,,
283,Pteropodidae,Eidolon,helvum,BMNH,,NA,Nigeria,Zaria,11.0667,7.7,Happold 1987,,
284,Pteropodidae,Eidolon,helvum,,,2011,Nigeria,"Emu, A1",6.558,6.47,Tanshi et al. 2019,,
285,Pteropodidae,Eidolon,helvum,,,2011,Nigeria,"Ososo, B1",7.41,6.244,Tanshi et al. 2019,,
286,Pteropodidae,Eidolon,helvum,IT2017-076,,2015,Nigeria,"Cross River NP, site12",6.2994,8.9975,Tanshi et al. 2021,,
287,Pteropodidae,Eidolon,helvum,,,NA,Republic of Congo,Dinguembo,-3.783,11.85,Bates et al. 2013,,
288,Pteropodidae,Eidolon,helvum,,,NA,Republic of Congo,Odzala NP,0.8,14.9,Bates et al. 2013,,
289,Pteropodidae,Eidolon,helvum,,,NA,Republic of Congo,Stanley Pool,-4.183,15.433,Bates et al. 2013,,
290,Pteropodidae,Eidolon,helvum,,,1963,Republic of Congo,Brazzaville,-4.2667,15.2833,Brosset 1966a,,
291,Pteropodidae,Eidolon,helvum,,,NA,Republic of Congo,Ewo,-0.228,15.8277,Dowsett et al. 1991,,
292,Pteropodidae,Eidolon,helvum,,,NA,Rwanda,Nyungwe Forest Reserve,-2.5,28.8333,Monfort 1992,,
293,Pteropodidae,Eidolon,helvum,RMCA,,1968,Rwanda,Astrida (= Butare),-2.5667,29.7167,Van Cakenberghe et al. 2017,,
294,Pteropodidae,Eidolon,helvum,RBINS,,1953,Rwanda,Bagarura Island,-1.9,29.25,Van Cakenberghe et al. 2017,,
295,Pteropodidae,Eidolon,helvum,RMCA,,1954,Rwanda,Nyarutaru (= Nyarutovu),-2.6167,29.6167,Van Cakenberghe et al. 2017,,
296,Pteropodidae,Eidolon,helvum,MHNG,,1954,Rwanda,Nyarutovu,-2.6167,29.6167,Van Cakenberghe et al. 2017,,
297,Pteropodidae,Eidolon,helvum,MHNG,,NA,Senegal,"Casamance, Bignona/Région de Ziguinchor",12.8103,-16.2264,GBIF,,
298,Pteropodidae,Eidolon,helvum,MHNG,,NA,Senegal,"Dakar, Cap Hammel/Région de Dakar",14.6722,-17.4317,GBIF,,
299,Pteropodidae,Eidolon,helvum,MHNG,,NA,Senegal,Sebikhoutane (=Sébikotane)/Région de Dakar,14.7451,-17.1337,GBIF,,
300,Pteropodidae,Eidolon,helvum,,,1792,Senegal,"""Senegal""",NA,NA,Van Cakenberghe & Seamark 2022,Holotype,
301,Pteropodidae,Eidolon,helvum,ROM,01-Jan-77,1977,Sierra Leone,"Hamilton Village, Freetown",8.5,-13.2833,GBIF,,
302,Pteropodidae,Eidolon,helvum,ROM,10-Feb-70,1970,Sierra Leone,"Kissey, Near Freetown",8.4667,-13.2,GBIF,,
303,Pteropodidae,Eidolon,helvum,MCZ,23-Jan-51,1951,Sierra Leone,"northwest Sierra Leone, Rokupr",9.0137,-12.9525,GBIF,,
304,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,"Yile Island, Off Sherbro Island",7.55,-12.7,GBIF,,
305,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,7.37,-12.37,Grubb et al. 1998,,
306,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,7.6,-12.87,Grubb et al. 1998,,
307,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,7.62,-12.12,Grubb et al. 1998,,
308,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,7.62,-11.37,Grubb et al. 1998,,
309,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,7.87,-11.62,Grubb et al. 1998,,
310,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,8.12,-12.12,Grubb et al. 1998,,
311,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,8.37,-12.87,Grubb et al. 1998,,
312,Pteropodidae,Eidolon,helvum,,,NA,Sierra Leone,,8.62,-12.12,Grubb et al. 1998,,
313,Pteropodidae,Eidolon,helvum,NMB1592,26-Nov-72,1972,South Africa,Bloemfontein,-29.13,26.13,Monadjem et al. 2020,,Yes
314,Pteropodidae,Eidolon,helvum,TM39242,,NA,South Africa,Bloemhoef District,-27.65,25.6,Monadjem et al. 2020,,Yes
315,Pteropodidae,Eidolon,helvum,NMB1296,26-May-55,1955,South Africa,"Hagesdam, Bloemfontein",-29.37,25.78,Monadjem et al. 2020,,Yes
316,Pteropodidae,Eidolon,helvum,ROM78005,,NA,South Africa,Hartswater,-27.88,24.88,Monadjem et al. 2020,,Yes
317,Pteropodidae,Eidolon,helvum,SAM ZM37073,,NA,South Africa,Hondeklipbaai,-30.38,17.38,Monadjem et al. 2020,,Yes
318,Pteropodidae,Eidolon,helvum,NMB8514,05-Jun-92,1992,South Africa,Jacobsdal,-29.13,25.13,Monadjem et al. 2020,,Yes
319,Pteropodidae,Eidolon,helvum,NMB1263,14-Oct-26,1926,South Africa,Marguard,-28.88,27.38,Monadjem et al. 2020,,Yes
320,Pteropodidae,Eidolon,helvum,TM9419,02-Aug-41,1941,South Africa,"Mazelsfontein, Douglas",-29.38,23.88,Monadjem et al. 2020,,Yes
321,Pteropodidae,Eidolon,helvum,DM7356,,NA,South Africa,"Mtunzini, Twin Streams",-28.95,31.77,Monadjem et al. 2020,,Yes
322,Pteropodidae,Eidolon,helvum,TM47601,13-May-05,2005,South Africa,Postmasburg,-28.9,22.84,Monadjem et al. 2020,,Yes
323,Pteropodidae,Eidolon,helvum,TM44219,,NA,South Africa,Potchefstroom District,-26.74,27.48,Monadjem et al. 2020,,Yes
324,Pteropodidae,Eidolon,helvum,TM8947,18-Jun-40,1940,South Africa,"Pretoria, Wildeharhoek",-25.73,28.92,Monadjem et al. 2020,,Yes
325,Pteropodidae,Eidolon,helvum,NMB1237,,NA,South Africa,Pretrusburg,-29.13,25.38,Monadjem et al. 2020,,Yes
326,Pteropodidae,Eidolon,helvum,MMK1032,,NA,South Africa,Rundle Olds,-29.38,22.38,Monadjem et al. 2020,,Yes
327,Pteropodidae,Eidolon,helvum,MMK1028,,NA,South Africa,"Schutse Kama, Riet R",-29.03,24.43,Monadjem et al. 2020,,Yes
328,Pteropodidae,Eidolon,helvum,NMB1262,,NA,South Africa,Smithfield,-30.13,26.63,Monadjem et al. 2020,,Yes
329,Pteropodidae,Eidolon,helvum,MMK6818,,NA,South Africa,"Taung, Todcaster",-27.88,24.88,Monadjem et al. 2020,,Yes
330,Pteropodidae,Eidolon,helvum,NMB8515,,NA,South Africa,Trompsburg,-30.13,25.88,Monadjem et al. 2020,,
331,Pteropodidae,Eidolon,helvum,SAM ZM8221,,NA,South Africa,Tylden,-32.1,27.07,Monadjem et al. 2020,,Yes
332,Pteropodidae,Eidolon,helvum,NMB3954,07-May-83,1983,South Africa,Vredefort Town,-27.13,27.38,Monadjem et al. 2020,,
333,Pteropodidae,Eidolon,helvum,TM13056,27-Sep-60,1960,South Africa,Warden,-27.88,28.88,Monadjem et al. 2020,,Yes
334,Pteropodidae,Eidolon,helvum,ZMK,,NA,South Sudan,Lafon,5.0333,32.45,Koopman 1975,,
335,Pteropodidae,Eidolon,helvum,BMNH,,NA,South Sudan,Madal,9.05,27.75,Koopman 1975,,
336,Pteropodidae,Eidolon,helvum,FMNH,,NA,South Sudan,Malakal (4 mi N),9.6667,31.65,Koopman 1975,,
337,Pteropodidae,Eidolon,helvum,NMW,,NA,South Sudan,Tonga,9.3167,31.0333,Koopman 1975,,
338,Pteropodidae,Eidolon,helvum,SMF,,1962,Sudan,Buram,10.6,29.95,Koopman 1975,,
339,Pteropodidae,Eidolon,helvum,SMF,,1962,Sudan,Dilling,12.0333,29.6667,Koopman 1975,,
340,Pteropodidae,Eidolon,helvum,SMF,,1962,Sudan,Kadugli (Nuba mountains),11,29.7167,Koopman 1975,,
341,Pteropodidae,Eidolon,helvum,BMNH,,NA,Sudan,Khartoum,15.6333,32.55,Koopman 1975,,
342,Pteropodidae,Eidolon,helvum,BMNH,,NA,Sudan,Roseires,11.5,34.5,Koopman 1975,,
343,Pteropodidae,Eidolon,helvum,BMNH,,NA,Sudan,Sennar,13.5833,33.6333,Koopman 1975,,
344,Pteropodidae,Eidolon,helvum,SMF,,1965,Sudan,Tossari,10.6667,30.0333,Koopman 1975,,
345,Pteropodidae,Eidolon,helvum,,17-Oct-15,2015,Tanzania,Dar es Salaam,-6.8805,39.2262,GBIF,,
346,Pteropodidae,Eidolon,helvum,,18-Oct-17,2017,Tanzania,Kigoma,-4.8563,29.6626,GBIF,,
347,Pteropodidae,Eidolon,helvum,ROM,23-Feb-62,1962,Tanzania,Mahenge,-8.6833,36.6833,GBIF,,
348,Pteropodidae,Eidolon,helvum,,19-Oct-16,2016,Tanzania,Morogoro,-6.8578,37.668,GBIF,,
349,Pteropodidae,Eidolon,helvum,,19-Jan-14,2014,Tanzania,Mwanza,-2.4007,32.9058,GBIF,,
350,Pteropodidae,Eidolon,helvum,,01-Dec-12,2012,Tanzania,Njombe,-9.4782,35.3802,GBIF,,
351,Pteropodidae,Eidolon,helvum,,27-Jul-17,2017,Tanzania,Pwani,-6.6803,38.22,GBIF,,
352,Pteropodidae,Eidolon,helvum,,,NA,Tanzania,"Mafia Island, Ngombeni",-7.9667,39.65,Kock & Stanley 2009,,
353,Pteropodidae,Eidolon,helvum,,,NA,Tanzania,Amani,-5.1,38.6333,Swynnerton & Hayman 1951,,
354,Pteropodidae,Eidolon,helvum,,,NA,Tanzania,Bukoba,-1.35,31.8,Swynnerton & Hayman 1951,,
355,Pteropodidae,Eidolon,helvum,,,NA,Tanzania,Mahaka,-6.1833,35.0667,Swynnerton & Hayman 1951,,
356,Pteropodidae,Eidolon,helvum,,,NA,Tanzania,Pemba Island,-5.1667,39.75,Swynnerton & Hayman 1951,,
357,Pteropodidae,Eidolon,helvum,,,NA,Tanzania,Weruweru river,-3.1333,37.2833,Swynnerton & Hayman 1951,,
358,Pteropodidae,Eidolon,helvum,,,NA,Tanzania,Zanzibar Island,-6,39.3333,Swynnerton & Hayman 1951,,
359,Pteropodidae,Eidolon,helvum,,,NA,The Gambia,,13.44,-16.68,Grubb et al. 1998,,
360,Pteropodidae,Eidolon,helvum,,,NA,The Gambia,,13.44,-16.56,Grubb et al. 1998,,
361,Pteropodidae,Eidolon,helvum,SMF91132,,NA,The Gambia,Abuko NR,13.4,-16.65,Kock et al. 2002 ,,
362,Pteropodidae,Eidolon,helvum,,,NA,Togo,,7.12,0.68,Grubb et al. 1998,,
363,Pteropodidae,Eidolon,helvum,,,NA,Togo,,7.37,0.87,Grubb et al. 1998,,
364,Pteropodidae,Eidolon,helvum,,,NA,Togo,,7.62,1.12,Grubb et al. 1998,,
365,Pteropodidae,Eidolon,helvum,,,NA,Togo,,8.67,0.87,Grubb et al. 1998,,
366,Pteropodidae,Eidolon,helvum,,,NA,Togo,,9.87,1.12,Grubb et al. 1998,,
367,Pteropodidae,Eidolon,helvum,,,NA,Togo,,10.87,0.13,Grubb et al. 1998,,
368,Pteropodidae,Eidolon,helvum,,,NA,Togo,,10.87,0.37,Grubb et al. 1998,,
369,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Budongo,1.75,31.6,Thorn & Kerbis Peterhans 2009,,
370,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Bugala Island,-0.4,32.1667,Thorn & Kerbis Peterhans 2009,,
371,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Buluganya,1.2167,34.3833,Thorn & Kerbis Peterhans 2009,,
372,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Busoga,0.2333,33.5333,Thorn & Kerbis Peterhans 2009,,
373,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Bussu,0.1833,32.9333,Thorn & Kerbis Peterhans 2009,,
374,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Bwamba,0.8,30.1,Thorn & Kerbis Peterhans 2009,,
375,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Entebbe,0.05,32.4667,Thorn & Kerbis Peterhans 2009,,
376,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Fort Portal,0.6667,30.3,Thorn & Kerbis Peterhans 2009,,
377,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Hoima,1.4167,31.35,Thorn & Kerbis Peterhans 2009,,
378,Pteropodidae,Eidolon,helvum,,,NA,Uganda,"Ibanda, near",-0.1333,30.4833,Thorn & Kerbis Peterhans 2009,,
379,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Jinja,0.45,33.2,Thorn & Kerbis Peterhans 2009,,
380,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Kalinzu,-0.3667,30.1167,Thorn & Kerbis Peterhans 2009,,
381,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Kampala,0.3167,32.5833,Thorn & Kerbis Peterhans 2009,,
382,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Katalemwa,0.5,32.5833,Thorn & Kerbis Peterhans 2009,,
383,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Kiuulu,0.1667,32.4333,Thorn & Kerbis Peterhans 2009,,
384,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Kyembogo,0.3167,32.5833,Thorn & Kerbis Peterhans 2009,,
385,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Limaiba Island,-0.3167,32.4667,Thorn & Kerbis Peterhans 2009,,
386,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Makerere,0.3333,32.5667,Thorn & Kerbis Peterhans 2009,,
387,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Malukhu,1.0833,34.1667,Thorn & Kerbis Peterhans 2009,,
388,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Mbale,1.0667,34.1833,Thorn & Kerbis Peterhans 2009,,
389,Pteropodidae,Eidolon,helvum,,,NA,Uganda,"Mbarara, near",-0.602,30.648,Thorn & Kerbis Peterhans 2009,,
390,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Mihunga,0.3667,30.05,Thorn & Kerbis Peterhans 2009,,
391,Pteropodidae,Eidolon,helvum,,,NA,Uganda,"Mount Elgon, upper forest",1.1333,34.55,Thorn & Kerbis Peterhans 2009,,
392,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Namasagali,1.0167,32.95,Thorn & Kerbis Peterhans 2009,,
393,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Namulusi Island,0.1667,32.6333,Thorn & Kerbis Peterhans 2009,,
394,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Ngamba Island,-0.1,32.65,Thorn & Kerbis Peterhans 2009,,
395,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Queen Elizabeth NP,-0.25,30,Thorn & Kerbis Peterhans 2009,,
396,Pteropodidae,Eidolon,helvum,,,NA,Uganda,Ruwenzori,0.4167,30,Thorn & Kerbis Peterhans 2009,,
397,Pteropodidae,Eidolon,helvum,NMZ3690,,NA,Zambia,"Lusaka, Munali",-15.38,28.35,Ansell 1974,,
398,Pteropodidae,Eidolon,helvum,HZM,,NA,Zambia,Balovale (= Zambezi),-13.55,23.67,Bergmans 1990,,
399,Pteropodidae,Eidolon,helvum,USNM00297469,10-Jul-19,1919,Zambia,Kafue,-15.77,28.18,Bergmans 1990,,
400,Pteropodidae,Eidolon,helvum,NMZ3539,14-Oct-73,1973,Zambia,Nyika NP,-10.58,33.65,Bergmans 1990,,
401,Pteropodidae,Eidolon,helvum,KM9292,,NA,Zambia,Abercorn (=Mbala),-8.85,31.38,Monadjem et al. 2020,,Yes
402,Pteropodidae,Eidolon,helvum,NMZB20213,,NA,Zambia,Fort Jameson (= Chipata),-13.62,32.65,Monadjem et al. 2020,,Yes
403,Pteropodidae,Eidolon,helvum,KM9293,,NA,Zambia,Kasama,-10.22,31.17,Monadjem et al. 2020,,Yes
404,Pteropodidae,Eidolon,helvum,TM9871,04-Dec-43,1943,Zambia,Kasempa Boma,-13.47,25.85,Monadjem et al. 2020,,Yes
405,Pteropodidae,Eidolon,helvum,KM1556,19-Nov-28,1928,Zambia,Ndola,-12.97,28.63,Monadjem et al. 2020,,Yes
406,Pteropodidae,Eidolon,helvum,KM13489,11-Jul-47,1947,Zambia,Serenje,-13.38,30.13,Monadjem et al. 2020,,Yes
407,Pteropodidae,Eidolon,helvum,NMZB7280,09-Oct-56,1956,Zambia,Sumbu,-8.52,30.48,Monadjem et al. 2020,,Yes
408,Pteropodidae,Eidolon,helvum,NMZB59732,15-Mar-66,1966,Zimbabwe,Arcturus,-17.77,31.3,Monadjem et al. 2020,,Yes
409,Pteropodidae,Eidolon,helvum,NMZB13103,11-Sep-61,1961,Zimbabwe,Bulawayo,-20.12,28.58,Monadjem et al. 2020,,Yes
410,Pteropodidae,Eidolon,helvum,NMZB59731,11-Jun-64,1964,Zimbabwe,"Carrick Creagh Farm, Harare",-17.72,31.17,Monadjem et al. 2020,,Yes
411,Pteropodidae,Eidolon,helvum,NMZB62474,11-Jan-61,1961,Zimbabwe,Goromonzi,-17.88,31.38,Monadjem et al. 2020,,Yes
412,Pteropodidae,Eidolon,helvum,NMZB59727,23-Nov-71,1971,Zimbabwe,"Harare, 16kms NE",-17.75,31.02,Monadjem et al. 2020,,Yes
413,Pteropodidae,Eidolon,helvum,NMZB59728,29-Oct-65,1965,Zimbabwe,"Harare, Parkmeadowland",-17.72,31.12,Monadjem et al. 2020,,Yes
414,Pteropodidae,Eidolon,helvum,NMZB59814,11-Jan-67,1967,Zimbabwe,Matobo NP,-20.5,28.25,Monadjem et al. 2020,,Yes
415,Pteropodidae,Eidolon,helvum,NMZB59738,11-Jan-64,1964,Zimbabwe,"Mutare, Feruka",-18.88,32.63,Monadjem et al. 2020,,Yes
416,Pteropodidae,Eidolon,helvum,NMZB59729,21-Mar-74,1974,Zimbabwe,"Mutare, Gimboki",-19.02,32.58,Monadjem et al. 2020,,Yes
